event_id,game_session_id,user_id,game_id,event_type,event_ts
ge_000017046_e,g_000017046,u_000453,fortnite,game_session_ended,2025-02-04 23:41:47
ge_000016969_e,g_000016969,u_001360,tft,game_session_ended,2025-02-04 23:42:16
ge_000015933_s,g_000015933,u_000477,valorant,game_session_started,2025-02-04 23:42:31
ge_000006401_s,g_000006401,u_001940,valorant,game_session_started,2025-02-04 23:42:33
ge_000002214_s,g_000002214,u_000116,cs2,game_session_started,2025-02-04 23:42:34
ge_000014093_s,g_000014093,u_000441,cs2,game_session_started,2025-02-04 23:42:42
ge_000020911_e,g_000020911,u_001963,fortnite,game_session_ended,2025-02-04 23:43:06
ge_000021685_e,g_000021685,u_000990,tft,game_session_ended,2025-02-04 23:43:45
ge_000015291_s,g_000015291,u_001256,minecraft,game_session_started,2025-02-04 23:43:59
ge_000015933_e,g_000015933,u_000477,valorant,game_session_ended,2025-02-04 23:44:31
ge_000005053_s,g_000005053,u_000427,valorant,game_session_started,2025-02-04 23:44:44
ge_000004093_e,g_000004093,u_000862,tft,game_session_ended,2025-02-04 23:45:05
ge_000007452_s,g_000007452,u_001775,league,game_session_started,2025-02-04 23:45:35
ge_000016652_s,g_000016652,u_001032,minecraft,game_session_started,2025-02-04 23:46:30
ge_000006174_e,g_000006174,u_000139,fortnite,game_session_ended,2025-02-04 23:47:43
ge_000018426_e,g_000018426,u_000196,apex,game_session_ended,2025-02-04 23:47:48
ge_000017981_s,g_000017981,u_001045,minecraft,game_session_started,2025-02-04 23:47:54
ge_000019398_s,g_000019398,u_000421,apex,game_session_started,2025-02-04 23:47:59
ge_000001938_s,g_000001938,u_000477,fortnite,game_session_started,2025-02-04 23:48:08
ge_000014211_s,g_000014211,u_001900,minecraft,game_session_started,2025-02-04 23:48:16
ge_000012543_s,g_000012543,u_001571,apex,game_session_started,2025-02-04 23:48:49
ge_000002519_s,g_000002519,u_000449,fortnite,game_session_started,2025-02-04 23:48:56
ge_000016670_s,g_000016670,u_001647,cs2,game_session_started,2025-02-04 23:49:21
ge_000016518_s,g_000016518,u_001003,cs2,game_session_started,2025-02-04 23:50:12
ge_000010943_s,g_000010943,u_001294,league,game_session_started,2025-02-04 23:50:28
ge_000019120_s,g_000019120,u_000002,fortnite,game_session_started,2025-02-04 23:51:21
ge_000012022_s,g_000012022,u_001270,valorant,game_session_started,2025-02-04 23:51:23
ge_000003041_s,g_000003041,u_001985,minecraft,game_session_started,2025-02-04 23:51:34
ge_000012543_e,g_000012543,u_001571,apex,game_session_ended,2025-02-04 23:51:49
ge_000014206_e,g_000014206,u_000183,tft,game_session_ended,2025-02-04 23:52:00
ge_000001904_s,g_000001904,u_001284,cs2,game_session_started,2025-02-04 23:52:54
ge_000005530_e,g_000005530,u_000698,valorant,game_session_ended,2025-02-04 23:53:20
ge_000019120_e,g_000019120,u_000002,fortnite,game_session_ended,2025-02-04 23:53:21
ge_000010210_s,g_000010210,u_001593,apex,game_session_started,2025-02-04 23:53:29
ge_000005302_s,g_000005302,u_000784,valorant,game_session_started,2025-02-04 23:53:30
ge_000010173_s,g_000010173,u_000750,minecraft,game_session_started,2025-02-04 23:53:30
ge_000010396_e,g_000010396,u_000727,fortnite,game_session_ended,2025-02-04 23:53:36
ge_000016102_s,g_000016102,u_000381,fortnite,game_session_started,2025-02-04 23:54:54
ge_000009697_s,g_000009697,u_001455,cs2,game_session_started,2025-02-04 23:55:09
ge_000016998_e,g_000016998,u_001521,minecraft,game_session_ended,2025-02-04 23:55:10
ge_000020126_s,g_000020126,u_001621,league,game_session_started,2025-02-04 23:56:26
ge_000018174_e,g_000018174,u_000232,league,game_session_ended,2025-02-04 23:56:43
ge_000005555_s,g_000005555,u_000006,cs2,game_session_started,2025-02-04 23:57:05
ge_000019462_s,g_000019462,u_000142,valorant,game_session_started,2025-02-04 23:59:13
ge_000016286_e,g_000016286,u_001082,minecraft,game_session_ended,2025-02-04 23:59:39
ge_000014719_e,g_000014719,u_000663,league,game_session_ended,2025-02-04 23:59:55
ge_000015171_e,g_000015171,u_001424,tft,game_session_ended,2025-02-05 00:00:07
ge_000001938_e,g_000001938,u_000477,fortnite,game_session_ended,2025-02-05 00:01:08
ge_000021080_e,g_000021080,u_000283,fortnite,game_session_ended,2025-02-05 00:01:24
ge_000003647_e,g_000003647,u_001579,cs2,game_session_ended,2025-02-05 00:01:31
ge_000012022_e,g_000012022,u_001270,valorant,game_session_ended,2025-02-05 00:02:23
ge_000015513_e,g_000015513,u_001291,league,game_session_ended,2025-02-05 00:02:58
ge_000016576_e,g_000016576,u_000980,league,game_session_ended,2025-02-05 00:03:21
ge_000019375_e,g_000019375,u_000705,apex,game_session_ended,2025-02-05 00:03:58
ge_000016302_e,g_000016302,u_001415,valorant,game_session_ended,2025-02-05 00:04:04
ge_000011248_e,g_000011248,u_000638,league,game_session_ended,2025-02-05 00:05:26
ge_000010943_e,g_000010943,u_001294,league,game_session_ended,2025-02-05 00:05:28
ge_000012662_e,g_000012662,u_000710,fortnite,game_session_ended,2025-02-05 00:06:52
ge_000001904_e,g_000001904,u_001284,cs2,game_session_ended,2025-02-05 00:06:54
ge_000014271_e,g_000014271,u_000434,league,game_session_ended,2025-02-05 00:06:55
ge_000010447_e,g_000010447,u_000508,league,game_session_ended,2025-02-05 00:07:55
ge_000013413_e,g_000013413,u_000641,league,game_session_ended,2025-02-05 00:08:49
ge_000019398_e,g_000019398,u_000421,apex,game_session_ended,2025-02-05 00:08:59
ge_000001072_e,g_000001072,u_000306,league,game_session_ended,2025-02-05 00:09:17
ge_000018189_e,g_000018189,u_000635,fortnite,game_session_ended,2025-02-05 00:09:19
ge_000006401_e,g_000006401,u_001940,valorant,game_session_ended,2025-02-05 00:09:33
ge_000020126_e,g_000020126,u_001621,league,game_session_ended,2025-02-05 00:10:26
ge_000005053_e,g_000005053,u_000427,valorant,game_session_ended,2025-02-05 00:11:44
ge_000006163_e,g_000006163,u_001611,cs2,game_session_ended,2025-02-05 00:12:01
ge_000014781_e,g_000014781,u_000961,fortnite,game_session_ended,2025-02-05 00:12:30
ge_000016670_e,g_000016670,u_001647,cs2,game_session_ended,2025-02-05 00:13:21
ge_000003431_e,g_000003431,u_001735,apex,game_session_ended,2025-02-05 00:13:33
ge_000004313_e,g_000004313,u_000799,cs2,game_session_ended,2025-02-05 00:14:31
ge_000006499_e,g_000006499,u_000311,apex,game_session_ended,2025-02-05 00:14:50
ge_000020819_e,g_000020819,u_000523,fortnite,game_session_ended,2025-02-05 00:16:11
ge_000001064_e,g_000001064,u_001184,valorant,game_session_ended,2025-02-05 00:16:27
ge_000017981_e,g_000017981,u_001045,minecraft,game_session_ended,2025-02-05 00:18:54
ge_000010195_e,g_000010195,u_001357,league,game_session_ended,2025-02-05 00:18:58
ge_000008203_e,g_000008203,u_000882,tft,game_session_ended,2025-02-05 00:19:46
ge_000012171_e,g_000012171,u_001969,cs2,game_session_ended,2025-02-05 00:20:18
ge_000004388_e,g_000004388,u_000995,minecraft,game_session_ended,2025-02-05 00:20:44
ge_000016652_e,g_000016652,u_001032,minecraft,game_session_ended,2025-02-05 00:21:30
ge_000003041_e,g_000003041,u_001985,minecraft,game_session_ended,2025-02-05 00:21:34
ge_000009708_e,g_000009708,u_000355,valorant,game_session_ended,2025-02-05 00:21:44
ge_000005555_e,g_000005555,u_000006,cs2,game_session_ended,2025-02-05 00:23:05
ge_000007452_e,g_000007452,u_001775,league,game_session_ended,2025-02-05 00:24:35
ge_000013559_e,g_000013559,u_001821,tft,game_session_ended,2025-02-05 00:25:33
ge_000001476_e,g_000001476,u_001078,fortnite,game_session_ended,2025-02-05 00:25:41
ge_000002214_e,g_000002214,u_000116,cs2,game_session_ended,2025-02-05 00:26:34
ge_000006385_e,g_000006385,u_001076,league,game_session_ended,2025-02-05 00:27:01
ge_000004879_e,g_000004879,u_001409,minecraft,game_session_ended,2025-02-05 00:27:50
ge_000010173_e,g_000010173,u_000750,minecraft,game_session_ended,2025-02-05 00:28:30
ge_000005440_e,g_000005440,u_001181,cs2,game_session_ended,2025-02-05 00:28:44
ge_000016102_e,g_000016102,u_000381,fortnite,game_session_ended,2025-02-05 00:28:54
ge_000002519_e,g_000002519,u_000449,fortnite,game_session_ended,2025-02-05 00:32:56
ge_000019462_e,g_000019462,u_000142,valorant,game_session_ended,2025-02-05 00:35:13
ge_000009697_e,g_000009697,u_001455,cs2,game_session_ended,2025-02-05 00:36:09
ge_000016518_e,g_000016518,u_001003,cs2,game_session_ended,2025-02-05 00:36:12
ge_000014093_e,g_000014093,u_000441,cs2,game_session_ended,2025-02-05 00:37:42
ge_000015876_e,g_000015876,u_000826,cs2,game_session_ended,2025-02-05 00:39:22
ge_000012582_e,g_000012582,u_001946,cs2,game_session_ended,2025-02-05 00:41:48
ge_000014211_e,g_000014211,u_001900,minecraft,game_session_ended,2025-02-05 00:43:16
ge_000005302_e,g_000005302,u_000784,valorant,game_session_ended,2025-02-05 00:53:30
ge_000010210_e,g_000010210,u_001593,apex,game_session_ended,2025-02-05 00:59:29
ge_000018983_s,g_000018983,u_000980,league,game_session_started,2025-02-05 05:39:23
ge_000018983_e,g_000018983,u_000980,league,game_session_ended,2025-02-05 06:43:23
ge_000014618_s,g_000014618,u_001876,league,game_session_started,2025-02-05 10:01:38
ge_000014618_e,g_000014618,u_001876,league,game_session_ended,2025-02-05 10:40:38
ge_000019734_s,g_000019734,u_001843,apex,game_session_started,2025-02-05 10:56:56
ge_000012255_s,g_000012255,u_001943,tft,game_session_started,2025-02-05 11:01:29
ge_000004658_s,g_000004658,u_000151,tft,game_session_started,2025-02-05 11:02:50
ge_000020209_s,g_000020209,u_000566,league,game_session_started,2025-02-05 11:04:46
ge_000020209_e,g_000020209,u_000566,league,game_session_ended,2025-02-05 11:18:46
ge_000019734_e,g_000019734,u_001843,apex,game_session_ended,2025-02-05 11:22:56
ge_000014064_s,g_000014064,u_001405,tft,game_session_started,2025-02-05 11:25:23
ge_000018368_s,g_000018368,u_001480,cs2,game_session_started,2025-02-05 11:30:43
ge_000013664_s,g_000013664,u_001708,apex,game_session_started,2025-02-05 11:32:44
ge_000003316_s,g_000003316,u_001555,minecraft,game_session_started,2025-02-05 11:33:36
ge_000013664_e,g_000013664,u_001708,apex,game_session_ended,2025-02-05 11:36:44
ge_000014064_e,g_000014064,u_001405,tft,game_session_ended,2025-02-05 11:52:23
ge_000012255_e,g_000012255,u_001943,tft,game_session_ended,2025-02-05 11:58:29
ge_000001867_s,g_000001867,u_001188,tft,game_session_started,2025-02-05 11:58:47
ge_000018681_s,g_000018681,u_001061,valorant,game_session_started,2025-02-05 12:00:00
ge_000008459_s,g_000008459,u_000180,fortnite,game_session_started,2025-02-05 12:09:28
ge_000003316_e,g_000003316,u_001555,minecraft,game_session_ended,2025-02-05 12:10:36
ge_000002983_s,g_000002983,u_000507,fortnite,game_session_started,2025-02-05 12:13:37
ge_000012976_s,g_000012976,u_001877,minecraft,game_session_started,2025-02-05 12:19:45
ge_000012976_e,g_000012976,u_001877,minecraft,game_session_ended,2025-02-05 12:21:45
ge_000001867_e,g_000001867,u_001188,tft,game_session_ended,2025-02-05 12:27:47
ge_000018368_e,g_000018368,u_001480,cs2,game_session_ended,2025-02-05 12:29:43
ge_000018691_s,g_000018691,u_000152,cs2,game_session_started,2025-02-05 12:34:40
ge_000002983_e,g_000002983,u_000507,fortnite,game_session_ended,2025-02-05 12:36:37
ge_000018681_e,g_000018681,u_001061,valorant,game_session_ended,2025-02-05 12:40:00
ge_000021758_s,g_000021758,u_001061,apex,game_session_started,2025-02-05 12:45:35
ge_000012172_s,g_000012172,u_001679,fortnite,game_session_started,2025-02-05 12:48:42
ge_000008853_s,g_000008853,u_000641,minecraft,game_session_started,2025-02-05 12:53:27
ge_000008459_e,g_000008459,u_000180,fortnite,game_session_ended,2025-02-05 13:09:28
ge_000021758_e,g_000021758,u_001061,apex,game_session_ended,2025-02-05 13:10:35
ge_000018691_e,g_000018691,u_000152,cs2,game_session_ended,2025-02-05 13:16:40
ge_000018340_s,g_000018340,u_001329,apex,game_session_started,2025-02-05 13:17:49
ge_000000137_s,g_000000137,u_001665,league,game_session_started,2025-02-05 13:29:44
ge_000012172_e,g_000012172,u_001679,fortnite,game_session_ended,2025-02-05 13:35:42
ge_000015318_s,g_000015318,u_000137,minecraft,game_session_started,2025-02-05 13:36:17
ge_000021703_s,g_000021703,u_001299,tft,game_session_started,2025-02-05 13:38:44
ge_000005187_s,g_000005187,u_001353,tft,game_session_started,2025-02-05 13:44:58
ge_000008093_s,g_000008093,u_000754,league,game_session_started,2025-02-05 13:49:51
ge_000018340_e,g_000018340,u_001329,apex,game_session_ended,2025-02-05 13:50:49
ge_000003234_s,g_000003234,u_000086,minecraft,game_session_started,2025-02-05 14:01:08
ge_000011153_s,g_000011153,u_001064,valorant,game_session_started,2025-02-05 14:01:23
ge_000014056_s,g_000014056,u_000995,valorant,game_session_started,2025-02-05 14:04:35
ge_000003234_e,g_000003234,u_000086,minecraft,game_session_ended,2025-02-05 14:12:08
ge_000000137_e,g_000000137,u_001665,league,game_session_ended,2025-02-05 14:13:44
ge_000005187_e,g_000005187,u_001353,tft,game_session_ended,2025-02-05 14:16:58
ge_000019000_s,g_000019000,u_000904,cs2,game_session_started,2025-02-05 14:20:05
ge_000019570_s,g_000019570,u_001284,minecraft,game_session_started,2025-02-05 14:24:14
ge_000014056_e,g_000014056,u_000995,valorant,game_session_ended,2025-02-05 14:27:35
ge_000009434_s,g_000009434,u_000470,league,game_session_started,2025-02-05 14:29:11
ge_000002787_s,g_000002787,u_000696,minecraft,game_session_started,2025-02-05 14:34:16
ge_000011153_e,g_000011153,u_001064,valorant,game_session_ended,2025-02-05 14:38:23
ge_000016647_s,g_000016647,u_001293,tft,game_session_started,2025-02-05 14:41:01
ge_000015318_e,g_000015318,u_000137,minecraft,game_session_ended,2025-02-05 14:41:17
ge_000016647_e,g_000016647,u_001293,tft,game_session_ended,2025-02-05 14:43:01
ge_000002632_s,g_000002632,u_001804,valorant,game_session_started,2025-02-05 14:43:13
ge_000015708_s,g_000015708,u_001631,minecraft,game_session_started,2025-02-05 14:43:20
ge_000012520_s,g_000012520,u_001833,apex,game_session_started,2025-02-05 14:48:36
ge_000008093_e,g_000008093,u_000754,league,game_session_ended,2025-02-05 14:48:51
ge_000002632_e,g_000002632,u_001804,valorant,game_session_ended,2025-02-05 14:56:13
ge_000009434_e,g_000009434,u_000470,league,game_session_ended,2025-02-05 14:57:11
ge_000012520_e,g_000012520,u_001833,apex,game_session_ended,2025-02-05 14:58:36
ge_000021703_e,g_000021703,u_001299,tft,game_session_ended,2025-02-05 14:58:44
ge_000019000_e,g_000019000,u_000904,cs2,game_session_ended,2025-02-05 15:01:05
ge_000015708_e,g_000015708,u_001631,minecraft,game_session_ended,2025-02-05 15:02:20
ge_000001986_s,g_000001986,u_001350,fortnite,game_session_started,2025-02-05 15:02:58
ge_000003584_s,g_000003584,u_001638,cs2,game_session_started,2025-02-05 15:05:26
ge_000009055_s,g_000009055,u_000298,fortnite,game_session_started,2025-02-05 15:06:20
ge_000016254_s,g_000016254,u_000227,cs2,game_session_started,2025-02-05 15:08:00
ge_000002787_e,g_000002787,u_000696,minecraft,game_session_ended,2025-02-05 15:14:16
ge_000019570_e,g_000019570,u_001284,minecraft,game_session_ended,2025-02-05 15:18:14
ge_000016254_e,g_000016254,u_000227,cs2,game_session_ended,2025-02-05 15:20:00
ge_000001298_s,g_000001298,u_000407,tft,game_session_started,2025-02-05 15:21:26
ge_000009055_e,g_000009055,u_000298,fortnite,game_session_ended,2025-02-05 15:27:20
ge_000001986_e,g_000001986,u_001350,fortnite,game_session_ended,2025-02-05 15:34:58
ge_000002811_s,g_000002811,u_001742,cs2,game_session_started,2025-02-05 15:42:14
ge_000019846_s,g_000019846,u_001038,apex,game_session_started,2025-02-05 15:42:26
ge_000013534_s,g_000013534,u_000146,cs2,game_session_started,2025-02-05 15:47:04
ge_000020904_s,g_000020904,u_001588,apex,game_session_started,2025-02-05 15:48:31
ge_000020990_s,g_000020990,u_001051,league,game_session_started,2025-02-05 15:50:14
ge_000018304_s,g_000018304,u_000760,fortnite,game_session_started,2025-02-05 15:54:39
ge_000014745_s,g_000014745,u_000980,league,game_session_started,2025-02-05 15:56:18
ge_000019649_s,g_000019649,u_001231,valorant,game_session_started,2025-02-05 15:56:35
ge_000010597_s,g_000010597,u_000118,minecraft,game_session_started,2025-02-05 16:02:09
ge_000019362_s,g_000019362,u_000707,minecraft,game_session_started,2025-02-05 16:03:40
ge_000003584_e,g_000003584,u_001638,cs2,game_session_ended,2025-02-05 16:04:26
ge_000014745_e,g_000014745,u_000980,league,game_session_ended,2025-02-05 16:05:18
ge_000012827_s,g_000012827,u_000305,fortnite,game_session_started,2025-02-05 16:05:44
ge_000013730_s,g_000013730,u_000290,fortnite,game_session_started,2025-02-05 16:07:06
ge_000013169_s,g_000013169,u_000996,apex,game_session_started,2025-02-05 16:07:26
ge_000018336_s,g_000018336,u_000686,fortnite,game_session_started,2025-02-05 16:08:09
ge_000000908_s,g_000000908,u_001957,league,game_session_started,2025-02-05 16:11:29
ge_000012827_e,g_000012827,u_000305,fortnite,game_session_ended,2025-02-05 16:11:44
ge_000019843_s,g_000019843,u_000965,tft,game_session_started,2025-02-05 16:11:59
ge_000020990_e,g_000020990,u_001051,league,game_session_ended,2025-02-05 16:12:14
ge_000001298_e,g_000001298,u_000407,tft,game_session_ended,2025-02-05 16:13:26
ge_000019843_e,g_000019843,u_000965,tft,game_session_ended,2025-02-05 16:13:59
ge_000004398_s,g_000004398,u_000824,cs2,game_session_started,2025-02-05 16:14:15
ge_000002811_e,g_000002811,u_001742,cs2,game_session_ended,2025-02-05 16:15:14
ge_000003556_s,g_000003556,u_000138,cs2,game_session_started,2025-02-05 16:15:36
ge_000015248_s,g_000015248,u_001766,cs2,game_session_started,2025-02-05 16:20:25
ge_000000609_s,g_000000609,u_001774,league,game_session_started,2025-02-05 16:21:58
ge_000007475_s,g_000007475,u_000562,minecraft,game_session_started,2025-02-05 16:23:07
ge_000010597_e,g_000010597,u_000118,minecraft,game_session_ended,2025-02-05 16:24:09
ge_000009583_s,g_000009583,u_000616,league,game_session_started,2025-02-05 16:26:11
ge_000001053_s,g_000001053,u_000354,apex,game_session_started,2025-02-05 16:28:12
ge_000006172_s,g_000006172,u_000997,minecraft,game_session_started,2025-02-05 16:28:47
ge_000013458_s,g_000013458,u_001025,tft,game_session_started,2025-02-05 16:28:51
ge_000019649_e,g_000019649,u_001231,valorant,game_session_ended,2025-02-05 16:30:35
ge_000013169_e,g_000013169,u_000996,apex,game_session_ended,2025-02-05 16:31:26
ge_000020904_e,g_000020904,u_001588,apex,game_session_ended,2025-02-05 16:31:31
ge_000019362_e,g_000019362,u_000707,minecraft,game_session_ended,2025-02-05 16:31:40
ge_000018304_e,g_000018304,u_000760,fortnite,game_session_ended,2025-02-05 16:33:39
ge_000004081_s,g_000004081,u_001461,valorant,game_session_started,2025-02-05 16:34:36
ge_000013730_e,g_000013730,u_000290,fortnite,game_session_ended,2025-02-05 16:36:06
ge_000017846_s,g_000017846,u_001946,tft,game_session_started,2025-02-05 16:42:28
ge_000013534_e,g_000013534,u_000146,cs2,game_session_ended,2025-02-05 16:45:04
ge_000010254_s,g_000010254,u_001643,minecraft,game_session_started,2025-02-05 16:45:12
ge_000006172_e,g_000006172,u_000997,minecraft,game_session_ended,2025-02-05 16:46:47
ge_000019846_e,g_000019846,u_001038,apex,game_session_ended,2025-02-05 16:47:26
ge_000009355_s,g_000009355,u_000211,tft,game_session_started,2025-02-05 16:49:41
ge_000016599_s,g_000016599,u_001146,valorant,game_session_started,2025-02-05 16:52:45
ge_000011101_s,g_000011101,u_000813,tft,game_session_started,2025-02-05 16:53:11
ge_000009284_s,g_000009284,u_001960,valorant,game_session_started,2025-02-05 16:54:07
ge_000000468_s,g_000000468,u_000825,fortnite,game_session_started,2025-02-05 16:55:30
ge_000018336_e,g_000018336,u_000686,fortnite,game_session_ended,2025-02-05 16:56:09
ge_000000609_e,g_000000609,u_001774,league,game_session_ended,2025-02-05 16:56:58
ge_000002101_s,g_000002101,u_001965,minecraft,game_session_started,2025-02-05 16:57:16
ge_000000468_e,g_000000468,u_000825,fortnite,game_session_ended,2025-02-05 16:57:30
ge_000010014_s,g_000010014,u_000611,fortnite,game_session_started,2025-02-05 16:58:05
ge_000007475_e,g_000007475,u_000562,minecraft,game_session_ended,2025-02-05 16:58:07
ge_000020582_s,g_000020582,u_000506,cs2,game_session_started,2025-02-05 16:58:17
ge_000001855_s,g_000001855,u_001668,apex,game_session_started,2025-02-05 17:02:42
ge_000012888_s,g_000012888,u_001808,apex,game_session_started,2025-02-05 17:03:12
ge_000010737_s,g_000010737,u_001491,valorant,game_session_started,2025-02-05 17:04:15
ge_000004398_e,g_000004398,u_000824,cs2,game_session_ended,2025-02-05 17:05:15
ge_000015248_e,g_000015248,u_001766,cs2,game_session_ended,2025-02-05 17:05:25
ge_000004081_e,g_000004081,u_001461,valorant,game_session_ended,2025-02-05 17:05:36
ge_000013458_e,g_000013458,u_001025,tft,game_session_ended,2025-02-05 17:05:51
ge_000012754_s,g_000012754,u_001997,minecraft,game_session_started,2025-02-05 17:06:45
ge_000000985_s,g_000000985,u_001232,valorant,game_session_started,2025-02-05 17:06:50
ge_000012573_s,g_000012573,u_001010,tft,game_session_started,2025-02-05 17:06:58
ge_000001053_e,g_000001053,u_000354,apex,game_session_ended,2025-02-05 17:09:12
ge_000000908_e,g_000000908,u_001957,league,game_session_ended,2025-02-05 17:10:29
ge_000009583_e,g_000009583,u_000616,league,game_session_ended,2025-02-05 17:11:11
ge_000009475_s,g_000009475,u_001748,minecraft,game_session_started,2025-02-05 17:11:37
ge_000020582_e,g_000020582,u_000506,cs2,game_session_ended,2025-02-05 17:12:17
ge_000020693_s,g_000020693,u_000555,apex,game_session_started,2025-02-05 17:13:00
ge_000009284_e,g_000009284,u_001960,valorant,game_session_ended,2025-02-05 17:13:07
ge_000008303_s,g_000008303,u_000415,minecraft,game_session_started,2025-02-05 17:13:29
ge_000017481_s,g_000017481,u_001512,apex,game_session_started,2025-02-05 17:14:46
ge_000021074_s,g_000021074,u_001005,cs2,game_session_started,2025-02-05 17:15:13
ge_000019344_s,g_000019344,u_001360,tft,game_session_started,2025-02-05 17:15:58
ge_000010254_e,g_000010254,u_001643,minecraft,game_session_ended,2025-02-05 17:17:12
ge_000008527_s,g_000008527,u_001033,apex,game_session_started,2025-02-05 17:19:07
ge_000014699_s,g_000014699,u_000091,fortnite,game_session_started,2025-02-05 17:20:13
ge_000003556_e,g_000003556,u_000138,cs2,game_session_ended,2025-02-05 17:20:36
ge_000015965_s,g_000015965,u_001437,league,game_session_started,2025-02-05 17:21:23
ge_000005750_s,g_000005750,u_001078,minecraft,game_session_started,2025-02-05 17:21:31
ge_000002887_s,g_000002887,u_000648,cs2,game_session_started,2025-02-05 17:21:56
ge_000010737_e,g_000010737,u_001491,valorant,game_session_ended,2025-02-05 17:22:15
ge_000011933_s,g_000011933,u_001721,apex,game_session_started,2025-02-05 17:22:29
ge_000010014_e,g_000010014,u_000611,fortnite,game_session_ended,2025-02-05 17:23:05
ge_000008852_s,g_000008852,u_000623,apex,game_session_started,2025-02-05 17:23:25
ge_000011933_e,g_000011933,u_001721,apex,game_session_ended,2025-02-05 17:24:29
ge_000009475_e,g_000009475,u_001748,minecraft,game_session_ended,2025-02-05 17:25:37
ge_000008852_e,g_000008852,u_000623,apex,game_session_ended,2025-02-05 17:27:25
ge_000007119_s,g_000007119,u_001340,fortnite,game_session_started,2025-02-05 17:28:29
ge_000004624_s,g_000004624,u_001097,valorant,game_session_started,2025-02-05 17:31:43
ge_000010350_s,g_000010350,u_000189,valorant,game_session_started,2025-02-05 17:33:39
ge_000004624_e,g_000004624,u_001097,valorant,game_session_ended,2025-02-05 17:33:43
ge_000013234_s,g_000013234,u_001230,cs2,game_session_started,2025-02-05 17:34:09
ge_000013158_s,g_000013158,u_000949,tft,game_session_started,2025-02-05 17:34:25
ge_000011101_e,g_000011101,u_000813,tft,game_session_ended,2025-02-05 17:37:11
ge_000002101_e,g_000002101,u_001965,minecraft,game_session_ended,2025-02-05 17:38:16
ge_000017846_e,g_000017846,u_001946,tft,game_session_ended,2025-02-05 17:38:28
ge_000011286_s,g_000011286,u_001479,cs2,game_session_started,2025-02-05 17:38:30
ge_000021074_e,g_000021074,u_001005,cs2,game_session_ended,2025-02-05 17:39:13
ge_000013254_s,g_000013254,u_000443,valorant,game_session_started,2025-02-05 17:41:24
ge_000008377_s,g_000008377,u_001440,cs2,game_session_started,2025-02-05 17:43:46
ge_000012573_e,g_000012573,u_001010,tft,game_session_ended,2025-02-05 17:43:58
ge_000017466_s,g_000017466,u_000666,fortnite,game_session_started,2025-02-05 17:45:15
ge_000005593_s,g_000005593,u_001254,minecraft,game_session_started,2025-02-05 17:45:24
ge_000006690_s,g_000006690,u_000711,minecraft,game_session_started,2025-02-05 17:45:37
ge_000006192_s,g_000006192,u_001519,cs2,game_session_started,2025-02-05 17:45:41
ge_000001855_e,g_000001855,u_001668,apex,game_session_ended,2025-02-05 17:45:42
ge_000017481_e,g_000017481,u_001512,apex,game_session_ended,2025-02-05 17:45:46
ge_000008895_s,g_000008895,u_001158,cs2,game_session_started,2025-02-05 17:45:56
ge_000018760_s,g_000018760,u_001731,cs2,game_session_started,2025-02-05 17:46:43
ge_000012717_s,g_000012717,u_001034,apex,game_session_started,2025-02-05 17:47:24
ge_000007119_e,g_000007119,u_001340,fortnite,game_session_ended,2025-02-05 17:48:29
ge_000012888_e,g_000012888,u_001808,apex,game_session_ended,2025-02-05 17:50:12
ge_000002444_s,g_000002444,u_001207,apex,game_session_started,2025-02-05 17:50:58
ge_000013002_s,g_000013002,u_000507,apex,game_session_started,2025-02-05 17:51:15
ge_000015965_e,g_000015965,u_001437,league,game_session_ended,2025-02-05 17:51:23
ge_000016599_e,g_000016599,u_001146,valorant,game_session_ended,2025-02-05 17:51:45
ge_000000985_e,g_000000985,u_001232,valorant,game_session_ended,2025-02-05 17:52:50
ge_000017466_e,g_000017466,u_000666,fortnite,game_session_ended,2025-02-05 17:53:15
ge_000014699_e,g_000014699,u_000091,fortnite,game_session_ended,2025-02-05 17:55:13
ge_000006764_s,g_000006764,u_000609,minecraft,game_session_started,2025-02-05 17:55:33
ge_000009355_e,g_000009355,u_000211,tft,game_session_ended,2025-02-05 17:55:41
ge_000011357_s,g_000011357,u_000446,fortnite,game_session_started,2025-02-05 17:56:47
ge_000010366_s,g_000010366,u_001893,valorant,game_session_started,2025-02-05 17:57:12
ge_000006264_s,g_000006264,u_001472,league,game_session_started,2025-02-05 17:57:34
ge_000002887_e,g_000002887,u_000648,cs2,game_session_ended,2025-02-05 17:58:56
ge_000008303_e,g_000008303,u_000415,minecraft,game_session_ended,2025-02-05 17:59:29
ge_000019344_e,g_000019344,u_001360,tft,game_session_ended,2025-02-05 18:01:58
ge_000010350_e,g_000010350,u_000189,valorant,game_session_ended,2025-02-05 18:02:39
ge_000020693_e,g_000020693,u_000555,apex,game_session_ended,2025-02-05 18:05:00
ge_000011193_s,g_000011193,u_000927,tft,game_session_started,2025-02-05 18:05:56
ge_000008984_s,g_000008984,u_001606,cs2,game_session_started,2025-02-05 18:06:19
ge_000005750_e,g_000005750,u_001078,minecraft,game_session_ended,2025-02-05 18:06:31
ge_000021954_s,g_000021954,u_000864,valorant,game_session_started,2025-02-05 18:06:47
ge_000008178_s,g_000008178,u_001256,apex,game_session_started,2025-02-05 18:06:49
ge_000020168_s,g_000020168,u_001822,valorant,game_session_started,2025-02-05 18:07:36
