user_id,signup_ts,country,signup_platform
u_001130,2025-01-25 00:00:00,GB,desktop
u_001131,2025-02-10 00:00:00,IN,web
u_001132,2025-02-17 00:00:00,CA,desktop
u_001133,2025-02-15 00:00:00,US,desktop
u_001134,2025-02-06 00:00:00,CA,mobile
u_001135,2025-01-04 00:00:00,US,mobile
u_001136,2025-02-13 00:00:00,JP,mobile
u_001137,2025-01-22 00:00:00,IN,desktop
u_001138,2025-02-14 00:00:00,IN,mobile
u_001139,2025-02-02 00:00:00,IN,desktop
u_001140,2025-02-22 00:00:00,IN,desktop
u_001141,2025-01-21 00:00:00,IN,desktop
u_001142,2025-02-25 00:00:00,IN,web
u_001143,2025-02-20 00:00:00,JP,desktop
u_001144,2025-01-20 00:00:00,CA,mobile
u_001145,2025-01-29 00:00:00,JP,mobile
u_001146,2025-02-01 00:00:00,KR,mobile
u_001147,2025-02-16 00:00:00,FR,mobile
u_001148,2025-02-11 00:00:00,MX,mobile
u_001149,2025-02-21 00:00:00,BR,desktop
u_001150,2025-01-23 00:00:00,CA,desktop
u_001151,2025-01-31 00:00:00,DE,mobile
u_001152,2025-01-26 00:00:00,BR,desktop
u_001153,2025-02-24 00:00:00,CA,desktop
u_001154,2025-01-19 00:00:00,US,desktop
u_001155,2025-02-05 00:00:00,FR,desktop
u_001156,2025-01-08 00:00:00,CA,desktop
u_001157,2025-02-21 00:00:00,MX,desktop
u_001158,2025-01-24 00:00:00,KR,web
u_001159,2025-01-21 00:00:00,FR,desktop
u_001160,2025-02-04 00:00:00,BR,web
u_001161,2025-01-30 00:00:00,FR,web
u_001162,2025-02-20 00:00:00,BR,desktop
u_001163,2025-02-01 00:00:00,GB,mobile
u_001164,2025-02-01 00:00:00,BR,mobile
u_001165,2025-01-07 00:00:00,IN,mobile
u_001166,2025-01-02 00:00:00,CA,desktop
u_001167,2025-01-24 00:00:00,DE,desktop
u_001168,2025-03-01 00:00:00,FR,desktop
u_001169,2025-02-25 00:00:00,KR,mobile
u_001170,2025-02-07 00:00:00,KR,web
u_001171,2025-02-07 00:00:00,MX,mobile
u_001172,2025-01-24 00:00:00,IN,mobile
u_001173,2025-01-11 00:00:00,GB,web
u_001174,2025-01-01 00:00:00,MX,mobile
u_001175,2025-01-21 00:00:00,JP,desktop
u_001176,2025-01-19 00:00:00,KR,mobile
u_001177,2025-01-12 00:00:00,DE,desktop
u_001178,2025-01-16 00:00:00,DE,desktop
u_001179,2025-01-02 00:00:00,BR,mobile
u_001180,2025-02-06 00:00:00,DE,web
u_001181,2025-02-25 00:00:00,BR,desktop
u_001182,2025-02-11 00:00:00,CA,mobile
u_001183,2025-01-27 00:00:00,US,desktop
u_001184,2025-01-26 00:00:00,KR,desktop
u_001185,2025-01-19 00:00:00,MX,desktop
u_001186,2025-01-09 00:00:00,CA,mobile
u_001187,2025-02-05 00:00:00,IN,mobile
u_001188,2025-02-03 00:00:00,US,desktop
u_001189,2025-01-01 00:00:00,FR,desktop
u_001190,2025-01-25 00:00:00,US,desktop
u_001191,2025-01-17 00:00:00,KR,desktop
u_001192,2025-01-11 00:00:00,KR,mobile
u_001193,2025-02-12 00:00:00,BR,mobile
u_001194,2025-02-01 00:00:00,CA,mobile
u_001195,2025-02-08 00:00:00,BR,desktop
u_001196,2025-02-12 00:00:00,DE,mobile
u_001197,2025-02-28 00:00:00,FR,desktop
u_001198,2025-02-18 00:00:00,MX,desktop
u_001199,2025-02-07 00:00:00,DE,web
u_001200,2025-02-22 00:00:00,MX,mobile
u_001201,2025-01-29 00:00:00,MX,web
u_001202,2025-03-01 00:00:00,CA,web
u_001203,2025-02-15 00:00:00,BR,mobile
u_001204,2025-02-09 00:00:00,DE,web
u_001205,2025-02-24 00:00:00,KR,desktop
u_001206,2025-01-31 00:00:00,MX,desktop
u_001207,2025-02-13 00:00:00,FR,desktop
u_001208,2025-01-18 00:00:00,IN,desktop
u_001209,2025-02-27 00:00:00,DE,desktop
u_001210,2025-02-07 00:00:00,MX,desktop
u_001211,2025-02-16 00:00:00,DE,mobile
u_001212,2025-01-28 00:00:00,GB,mobile
u_001213,2025-02-22 00:00:00,MX,mobile
u_001214,2025-01-05 00:00:00,JP,desktop
u_001215,2025-01-07 00:00:00,DE,mobile
u_001216,2025-01-31 00:00:00,US,desktop
u_001217,2025-02-13 00:00:00,IN,desktop
u_001218,2025-02-18 00:00:00,MX,desktop
u_001219,2025-01-27 00:00:00,IN,desktop
u_001220,2025-02-08 00:00:00,KR,desktop
u_001221,2025-02-03 00:00:00,DE,mobile
u_001222,2025-02-27 00:00:00,CA,mobile
u_001223,2025-02-09 00:00:00,CA,mobile
u_001224,2025-01-26 00:00:00,KR,desktop
u_001225,2025-02-28 00:00:00,CA,mobile
u_001226,2025-01-07 00:00:00,JP,mobile
u_001227,2025-03-01 00:00:00,GB,desktop
u_001228,2025-01-10 00:00:00,CA,mobile
u_001229,2025-01-18 00:00:00,FR,mobile
u_001230,2025-02-19 00:00:00,FR,desktop
u_001231,2025-02-14 00:00:00,DE,desktop
u_001232,2025-02-28 00:00:00,KR,mobile
u_001233,2025-02-14 00:00:00,US,desktop
u_001234,2025-02-08 00:00:00,JP,desktop
u_001235,2025-01-21 00:00:00,JP,desktop
u_001236,2025-01-01 00:00:00,GB,web
u_001237,2025-01-08 00:00:00,MX,desktop
u_001238,2025-01-18 00:00:00,FR,desktop
u_001239,2025-01-03 00:00:00,US,desktop
u_001240,2025-01-31 00:00:00,DE,mobile
u_001241,2025-02-16 00:00:00,DE,mobile
u_001242,2025-02-27 00:00:00,FR,web
u_001243,2025-01-30 00:00:00,JP,desktop
u_001244,2025-02-22 00:00:00,CA,desktop
u_001245,2025-03-01 00:00:00,FR,mobile
u_001246,2025-02-21 00:00:00,CA,desktop
u_001247,2025-01-28 00:00:00,US,mobile
u_001248,2025-01-20 00:00:00,BR,mobile
u_001249,2025-02-28 00:00:00,GB,mobile
u_001250,2025-01-15 00:00:00,GB,web
u_001251,2025-01-25 00:00:00,CA,mobile
u_001252,2025-01-05 00:00:00,BR,desktop
u_001253,2025-02-17 00:00:00,GB,mobile
u_001254,2025-02-08 00:00:00,DE,desktop
u_001255,2025-01-06 00:00:00,BR,mobile
u_001256,2025-01-14 00:00:00,BR,desktop
u_001257,2025-02-03 00:00:00,BR,desktop
u_001258,2025-02-02 00:00:00,JP,mobile
u_001259,2025-02-18 00:00:00,IN,desktop
u_001260,2025-01-16 00:00:00,IN,desktop
u_001261,2025-02-25 00:00:00,IN,mobile
u_001262,2025-01-27 00:00:00,CA,desktop
u_001263,2025-02-19 00:00:00,FR,mobile
u_001264,2025-01-15 00:00:00,JP,desktop
u_001265,2025-01-03 00:00:00,KR,desktop
u_001266,2025-01-04 00:00:00,CA,desktop
u_001267,2025-01-23 00:00:00,KR,mobile
u_001268,2025-02-27 00:00:00,BR,web
u_001269,2025-01-03 00:00:00,MX,desktop
u_001270,2025-01-23 00:00:00,BR,web
u_001271,2025-01-07 00:00:00,IN,mobile
u_001272,2025-02-25 00:00:00,KR,mobile
u_001273,2025-02-10 00:00:00,IN,mobile
u_001274,2025-02-15 00:00:00,DE,mobile
u_001275,2025-02-12 00:00:00,MX,mobile
u_001276,2025-02-09 00:00:00,US,mobile
u_001277,2025-02-16 00:00:00,DE,mobile
u_001278,2025-01-01 00:00:00,MX,desktop
u_001279,2025-02-21 00:00:00,CA,desktop
u_001280,2025-02-14 00:00:00,US,mobile
u_001281,2025-02-14 00:00:00,CA,desktop
u_001282,2025-01-24 00:00:00,MX,desktop
u_001283,2025-02-18 00:00:00,US,desktop
u_001284,2025-01-23 00:00:00,IN,desktop
u_001285,2025-01-03 00:00:00,IN,mobile
u_001286,2025-02-24 00:00:00,BR,mobile
u_001287,2025-01-15 00:00:00,DE,desktop
u_001288,2025-01-07 00:00:00,BR,desktop
u_001289,2025-02-07 00:00:00,BR,desktop
u_001290,2025-01-15 00:00:00,IN,desktop
u_001291,2025-02-21 00:00:00,IN,mobile
u_001292,2025-01-27 00:00:00,DE,mobile
u_001293,2025-01-01 00:00:00,DE,mobile
u_001294,2025-02-27 00:00:00,BR,mobile
u_001295,2025-01-31 00:00:00,CA,web
u_001296,2025-01-16 00:00:00,DE,mobile
u_001297,2025-02-10 00:00:00,MX,mobile
u_001298,2025-02-01 00:00:00,JP,mobile
u_001299,2025-01-02 00:00:00,FR,desktop
u_001300,2025-02-15 00:00:00,KR,web
u_001301,2025-01-25 00:00:00,DE,desktop
u_001302,2025-02-11 00:00:00,KR,desktop
u_001303,2025-02-23 00:00:00,DE,web
u_001304,2025-02-06 00:00:00,BR,mobile
u_001305,2025-02-10 00:00:00,DE,desktop
u_001306,2025-01-16 00:00:00,DE,desktop
u_001307,2025-01-15 00:00:00,BR,desktop
u_001308,2025-01-25 00:00:00,US,mobile
u_001309,2025-02-21 00:00:00,MX,desktop
u_001310,2025-02-01 00:00:00,JP,web
u_001311,2025-01-21 00:00:00,IN,web
u_001312,2025-02-16 00:00:00,MX,mobile
u_001313,2025-02-21 00:00:00,DE,mobile
u_001314,2025-02-24 00:00:00,IN,desktop
u_001315,2025-01-18 00:00:00,FR,desktop
u_001316,2025-02-12 00:00:00,KR,mobile
u_001317,2025-02-05 00:00:00,GB,desktop
u_001318,2025-01-27 00:00:00,DE,desktop
u_001319,2025-01-24 00:00:00,US,desktop
u_001320,2025-01-07 00:00:00,US,desktop
u_001321,2025-01-17 00:00:00,BR,desktop
u_001322,2025-02-02 00:00:00,CA,mobile
u_001323,2025-02-23 00:00:00,KR,mobile
u_001324,2025-02-21 00:00:00,IN,mobile
u_001325,2025-01-12 00:00:00,CA,mobile
u_001326,2025-02-10 00:00:00,BR,desktop
u_001327,2025-01-06 00:00:00,DE,mobile
u_001328,2025-02-10 00:00:00,GB,mobile
u_001329,2025-01-21 00:00:00,MX,desktop
u_001330,2025-01-27 00:00:00,KR,web
u_001331,2025-02-13 00:00:00,FR,desktop
u_001332,2025-01-26 00:00:00,DE,desktop
u_001333,2025-02-18 00:00:00,FR,desktop
u_001334,2025-02-02 00:00:00,US,desktop
u_001335,2025-03-01 00:00:00,DE,desktop
u_001336,2025-02-08 00:00:00,JP,mobile
u_001337,2025-01-18 00:00:00,US,mobile
u_001338,2025-02-16 00:00:00,FR,desktop
u_001339,2025-01-25 00:00:00,FR,mobile
u_001340,2025-02-02 00:00:00,JP,desktop
u_001341,2025-01-09 00:00:00,GB,mobile
u_001342,2025-01-08 00:00:00,US,desktop
u_001343,2025-02-04 00:00:00,KR,desktop
u_001344,2025-01-12 00:00:00,JP,mobile
u_001345,2025-03-01 00:00:00,CA,mobile
u_001346,2025-02-21 00:00:00,KR,mobile
u_001347,2025-02-12 00:00:00,BR,mobile
u_001348,2025-02-14 00:00:00,BR,mobile
u_001349,2025-02-05 00:00:00,CA,desktop
u_001350,2025-01-04 00:00:00,BR,desktop
u_001351,2025-01-24 00:00:00,MX,desktop
u_001352,2025-01-30 00:00:00,BR,desktop
u_001353,2025-02-24 00:00:00,CA,desktop
u_001354,2025-01-14 00:00:00,MX,mobile
u_001355,2025-01-30 00:00:00,IN,desktop
u_001356,2025-01-21 00:00:00,US,mobile
u_001357,2025-01-09 00:00:00,FR,mobile
u_001358,2025-01-07 00:00:00,BR,mobile
u_001359,2025-01-22 00:00:00,JP,mobile
u_001360,2025-01-05 00:00:00,MX,desktop
u_001361,2025-01-05 00:00:00,CA,desktop
u_001362,2025-01-22 00:00:00,US,mobile
u_001363,2025-01-13 00:00:00,FR,mobile
u_001364,2025-02-03 00:00:00,BR,desktop
u_001365,2025-01-02 00:00:00,CA,desktop
u_001366,2025-01-19 00:00:00,KR,mobile
u_001367,2025-01-28 00:00:00,DE,mobile
u_001368,2025-02-27 00:00:00,IN,desktop
u_001369,2025-02-08 00:00:00,BR,desktop
u_001370,2025-02-22 00:00:00,MX,mobile
u_001371,2025-01-21 00:00:00,DE,desktop
u_001372,2025-01-27 00:00:00,GB,mobile
u_001373,2025-01-26 00:00:00,JP,desktop
u_001374,2025-02-23 00:00:00,KR,mobile
u_001375,2025-02-27 00:00:00,JP,desktop
u_001376,2025-02-27 00:00:00,JP,desktop
u_001377,2025-02-15 00:00:00,JP,web
u_001378,2025-01-31 00:00:00,FR,mobile
u_001379,2025-02-02 00:00:00,GB,web
u_001380,2025-02-28 00:00:00,FR,desktop
u_001381,2025-01-18 00:00:00,CA,mobile
u_001382,2025-01-21 00:00:00,MX,web
u_001383,2025-02-23 00:00:00,MX,mobile
u_001384,2025-01-24 00:00:00,CA,desktop
u_001385,2025-01-15 00:00:00,DE,mobile
u_001386,2025-02-03 00:00:00,CA,mobile
u_001387,2025-01-20 00:00:00,CA,web
u_001388,2025-02-23 00:00:00,DE,desktop
u_001389,2025-02-24 00:00:00,KR,desktop
u_001390,2025-01-19 00:00:00,DE,desktop
u_001391,2025-02-01 00:00:00,JP,mobile
u_001392,2025-03-01 00:00:00,CA,web
u_001393,2025-02-14 00:00:00,BR,desktop
u_001394,2025-01-13 00:00:00,GB,mobile
u_001395,2025-02-05 00:00:00,CA,web
u_001396,2025-02-07 00:00:00,IN,desktop
u_001397,2025-02-09 00:00:00,MX,desktop
u_001398,2025-01-02 00:00:00,US,mobile
u_001399,2025-01-18 00:00:00,CA,mobile
u_001400,2025-02-21 00:00:00,FR,desktop
u_001401,2025-01-15 00:00:00,MX,mobile
u_001402,2025-01-18 00:00:00,BR,mobile
u_001403,2025-01-20 00:00:00,MX,web
u_001404,2025-01-11 00:00:00,GB,mobile
u_001405,2025-01-10 00:00:00,GB,mobile
u_001406,2025-01-21 00:00:00,GB,mobile
u_001407,2025-02-22 00:00:00,KR,desktop
u_001408,2025-01-01 00:00:00,KR,mobile
u_001409,2025-01-17 00:00:00,IN,desktop
u_001410,2025-01-04 00:00:00,US,mobile
u_001411,2025-02-03 00:00:00,MX,desktop
u_001412,2025-01-16 00:00:00,DE,mobile
u_001413,2025-02-17 00:00:00,US,desktop
u_001414,2025-02-05 00:00:00,JP,desktop
u_001415,2025-02-17 00:00:00,IN,desktop
u_001416,2025-02-08 00:00:00,KR,mobile
u_001417,2025-01-27 00:00:00,FR,mobile
u_001418,2025-02-21 00:00:00,US,desktop
u_001419,2025-01-29 00:00:00,DE,mobile
u_001420,2025-02-26 00:00:00,JP,mobile
u_001421,2025-03-01 00:00:00,CA,desktop
u_001422,2025-02-05 00:00:00,KR,mobile
u_001423,2025-02-10 00:00:00,GB,desktop
u_001424,2025-01-16 00:00:00,KR,desktop
u_001425,2025-02-18 00:00:00,MX,mobile
u_001426,2025-02-10 00:00:00,IN,desktop
u_001427,2025-02-24 00:00:00,FR,mobile
u_001428,2025-01-17 00:00:00,CA,web
u_001429,2025-02-17 00:00:00,GB,mobile
u_001430,2025-01-29 00:00:00,DE,mobile
u_001431,2025-01-12 00:00:00,CA,mobile
u_001432,2025-01-11 00:00:00,DE,web
u_001433,2025-02-03 00:00:00,GB,desktop
u_001434,2025-01-20 00:00:00,DE,desktop
u_001435,2025-01-07 00:00:00,KR,mobile
u_001436,2025-01-26 00:00:00,DE,desktop
u_001437,2025-02-09 00:00:00,KR,desktop
u_001438,2025-01-20 00:00:00,MX,desktop
u_001439,2025-02-27 00:00:00,FR,mobile
u_001440,2025-02-16 00:00:00,MX,desktop
u_001441,2025-01-31 00:00:00,US,desktop
u_001442,2025-02-26 00:00:00,IN,desktop
u_001443,2025-01-26 00:00:00,DE,desktop
u_001444,2025-01-09 00:00:00,MX,mobile
u_001445,2025-01-03 00:00:00,CA,desktop
u_001446,2025-02-26 00:00:00,GB,mobile
u_001447,2025-02-27 00:00:00,JP,mobile
u_001448,2025-02-14 00:00:00,KR,desktop
u_001449,2025-01-07 00:00:00,IN,mobile
u_001450,2025-01-18 00:00:00,IN,mobile
u_001451,2025-01-03 00:00:00,US,mobile
u_001452,2025-01-04 00:00:00,IN,desktop
u_001453,2025-01-15 00:00:00,GB,desktop
u_001454,2025-02-04 00:00:00,FR,web
u_001455,2025-01-04 00:00:00,FR,mobile
u_001456,2025-03-01 00:00:00,CA,web
u_001457,2025-01-28 00:00:00,US,web
u_001458,2025-01-16 00:00:00,FR,desktop
u_001459,2025-01-31 00:00:00,GB,mobile
u_001460,2025-02-17 00:00:00,IN,mobile
u_001461,2025-01-19 00:00:00,MX,mobile
u_001462,2025-01-03 00:00:00,FR,desktop
u_001463,2025-01-04 00:00:00,US,desktop
u_001464,2025-02-21 00:00:00,GB,mobile
u_001465,2025-01-07 00:00:00,CA,mobile
u_001466,2025-02-08 00:00:00,JP,mobile
u_001467,2025-01-24 00:00:00,DE,desktop
u_001468,2025-02-16 00:00:00,JP,desktop
u_001469,2025-01-04 00:00:00,FR,web
u_001470,2025-02-23 00:00:00,DE,desktop
u_001471,2025-02-11 00:00:00,CA,desktop
u_001472,2025-01-27 00:00:00,CA,mobile
u_001473,2025-01-13 00:00:00,FR,desktop
u_001474,2025-02-28 00:00:00,DE,mobile
u_001475,2025-01-19 00:00:00,DE,desktop
u_001476,2025-01-30 00:00:00,JP,mobile
u_001477,2025-01-24 00:00:00,JP,web
u_001478,2025-01-14 00:00:00,IN,web
u_001479,2025-01-25 00:00:00,CA,mobile
u_001480,2025-01-10 00:00:00,CA,desktop
u_001481,2025-01-01 00:00:00,DE,mobile
u_001482,2025-01-18 00:00:00,CA,mobile
u_001483,2025-01-07 00:00:00,DE,mobile
u_001484,2025-01-25 00:00:00,IN,mobile
u_001485,2025-02-21 00:00:00,US,mobile
u_001486,2025-01-10 00:00:00,GB,mobile
u_001487,2025-01-01 00:00:00,MX,mobile
u_001488,2025-01-07 00:00:00,IN,desktop
u_001489,2025-01-31 00:00:00,CA,mobile
u_001490,2025-01-17 00:00:00,BR,mobile
u_001491,2025-01-30 00:00:00,KR,desktop
u_001492,2025-01-02 00:00:00,GB,mobile
u_001493,2025-01-20 00:00:00,CA,mobile
u_001494,2025-01-25 00:00:00,MX,desktop
u_001495,2025-01-26 00:00:00,JP,mobile
u_001496,2025-02-03 00:00:00,BR,mobile
u_001497,2025-02-16 00:00:00,IN,mobile
u_001498,2025-01-29 00:00:00,BR,desktop
u_001499,2025-02-20 00:00:00,IN,mobile
u_001500,2025-02-01 00:00:00,US,desktop
u_001501,2025-01-16 00:00:00,KR,mobile
u_001502,2025-01-14 00:00:00,GB,desktop
u_001503,2025-01-20 00:00:00,DE,mobile
u_001504,2025-02-05 00:00:00,US,mobile
u_001505,2025-01-15 00:00:00,FR,mobile
u_001506,2025-02-24 00:00:00,FR,mobile
u_001507,2025-01-29 00:00:00,FR,mobile
u_001508,2025-02-21 00:00:00,US,mobile
u_001509,2025-02-10 00:00:00,GB,desktop
u_001510,2025-01-21 00:00:00,MX,web
u_001511,2025-01-14 00:00:00,JP,mobile
u_001512,2025-02-14 00:00:00,BR,web
u_001513,2025-01-20 00:00:00,BR,web
u_001514,2025-01-15 00:00:00,DE,web
u_001515,2025-02-25 00:00:00,MX,mobile
u_001516,2025-01-29 00:00:00,BR,mobile
u_001517,2025-01-03 00:00:00,MX,desktop
u_001518,2025-01-30 00:00:00,KR,mobile
u_001519,2025-01-28 00:00:00,MX,mobile
u_001520,2025-02-21 00:00:00,FR,mobile
u_001521,2025-02-12 00:00:00,GB,mobile
u_001522,2025-01-12 00:00:00,FR,desktop
u_001523,2025-01-10 00:00:00,BR,desktop
u_001524,2025-02-06 00:00:00,DE,mobile
u_001525,2025-01-03 00:00:00,DE,desktop
u_001526,2025-01-20 00:00:00,BR,desktop
u_001527,2025-01-09 00:00:00,US,desktop
u_001528,2025-01-02 00:00:00,BR,mobile
u_001529,2025-02-25 00:00:00,BR,mobile
u_001530,2025-01-06 00:00:00,GB,desktop
u_001531,2025-01-01 00:00:00,US,desktop
u_001532,2025-02-25 00:00:00,US,mobile
u_001533,2025-01-12 00:00:00,MX,desktop
u_001534,2025-02-18 00:00:00,US,mobile
u_001535,2025-01-02 00:00:00,US,mobile
u_001536,2025-01-10 00:00:00,US,desktop
u_001537,2025-01-07 00:00:00,BR,mobile
u_001538,2025-02-12 00:00:00,JP,desktop
u_001539,2025-02-07 00:00:00,FR,desktop
u_001540,2025-01-29 00:00:00,CA,mobile
u_001541,2025-01-15 00:00:00,JP,mobile
u_001542,2025-01-06 00:00:00,US,mobile
u_001543,2025-02-04 00:00:00,CA,desktop
u_001544,2025-01-14 00:00:00,US,desktop
u_001545,2025-02-05 00:00:00,KR,mobile
u_001546,2025-02-11 00:00:00,IN,mobile
u_001547,2025-02-20 00:00:00,FR,web
u_001548,2025-01-30 00:00:00,GB,desktop
u_001549,2025-01-01 00:00:00,KR,mobile
u_001550,2025-01-17 00:00:00,IN,mobile
u_001551,2025-02-21 00:00:00,JP,mobile
u_001552,2025-02-01 00:00:00,MX,desktop
u_001553,2025-02-07 00:00:00,CA,mobile
u_001554,2025-01-28 00:00:00,IN,desktop
u_001555,2025-01-10 00:00:00,IN,mobile
u_001556,2025-02-23 00:00:00,CA,mobile
u_001557,2025-02-16 00:00:00,GB,web
u_001558,2025-03-01 00:00:00,BR,mobile
u_001559,2025-02-21 00:00:00,IN,mobile
u_001560,2025-01-18 00:00:00,US,mobile
u_001561,2025-01-16 00:00:00,BR,mobile
u_001562,2025-01-15 00:00:00,IN,web
u_001563,2025-02-25 00:00:00,CA,desktop
u_001564,2025-02-03 00:00:00,CA,web
u_001565,2025-01-28 00:00:00,DE,mobile
u_001566,2025-02-28 00:00:00,IN,mobile
u_001567,2025-02-06 00:00:00,BR,mobile
u_001568,2025-02-24 00:00:00,CA,mobile
u_001569,2025-03-01 00:00:00,DE,desktop
u_001570,2025-01-05 00:00:00,CA,mobile
u_001571,2025-01-22 00:00:00,FR,desktop
u_001572,2025-02-14 00:00:00,KR,desktop
u_001573,2025-02-18 00:00:00,GB,desktop
u_001574,2025-01-09 00:00:00,MX,desktop
u_001575,2025-01-20 00:00:00,KR,desktop
u_001576,2025-02-02 00:00:00,KR,mobile
u_001577,2025-02-17 00:00:00,FR,desktop
u_001578,2025-01-07 00:00:00,FR,mobile
u_001579,2025-02-06 00:00:00,US,desktop
u_001580,2025-01-18 00:00:00,FR,mobile
u_001581,2025-01-13 00:00:00,CA,mobile
u_001582,2025-01-31 00:00:00,DE,desktop
u_001583,2025-01-25 00:00:00,GB,mobile
u_001584,2025-02-08 00:00:00,CA,web
u_001585,2025-01-20 00:00:00,DE,mobile
u_001586,2025-02-19 00:00:00,IN,desktop
u_001587,2025-01-05 00:00:00,KR,mobile
u_001588,2025-02-21 00:00:00,KR,mobile
u_001589,2025-01-02 00:00:00,MX,desktop
u_001590,2025-02-14 00:00:00,BR,mobile
u_001591,2025-01-21 00:00:00,DE,desktop
u_001592,2025-01-24 00:00:00,MX,mobile
u_001593,2025-01-02 00:00:00,JP,desktop
u_001594,2025-02-12 00:00:00,DE,desktop
u_001595,2025-01-10 00:00:00,DE,web
u_001596,2025-02-09 00:00:00,GB,mobile
u_001597,2025-02-13 00:00:00,JP,mobile
u_001598,2025-02-20 00:00:00,DE,web
u_001599,2025-02-12 00:00:00,KR,desktop
u_001600,2025-01-19 00:00:00,IN,desktop
u_001601,2025-02-14 00:00:00,KR,desktop
u_001602,2025-02-19 00:00:00,BR,mobile
u_001603,2025-01-20 00:00:00,KR,desktop
u_001604,2025-01-08 00:00:00,MX,web
u_001605,2025-02-23 00:00:00,BR,desktop
u_001606,2025-01-09 00:00:00,GB,desktop
u_001607,2025-02-05 00:00:00,KR,desktop
u_001608,2025-01-15 00:00:00,KR,desktop
u_001609,2025-01-08 00:00:00,KR,desktop
u_001610,2025-02-16 00:00:00,JP,mobile
u_001611,2025-01-09 00:00:00,KR,desktop
u_001612,2025-02-10 00:00:00,KR,mobile
u_001613,2025-02-11 00:00:00,US,mobile
u_001614,2025-01-04 00:00:00,CA,mobile
u_001615,2025-01-11 00:00:00,IN,mobile
u_001616,2025-02-17 00:00:00,US,desktop
u_001617,2025-01-31 00:00:00,IN,desktop
u_001618,2025-01-08 00:00:00,IN,desktop
u_001619,2025-03-01 00:00:00,US,web
u_001620,2025-01-16 00:00:00,MX,mobile
u_001621,2025-01-01 00:00:00,DE,desktop
u_001622,2025-02-25 00:00:00,GB,mobile
u_001623,2025-01-01 00:00:00,IN,mobile
u_001624,2025-02-03 00:00:00,FR,mobile
u_001625,2025-03-01 00:00:00,CA,mobile
u_001626,2025-02-04 00:00:00,CA,mobile
u_001627,2025-02-05 00:00:00,DE,mobile
u_001628,2025-01-24 00:00:00,FR,mobile
u_001629,2025-01-08 00:00:00,FR,desktop
u_001630,2025-02-04 00:00:00,IN,desktop
u_001631,2025-02-23 00:00:00,JP,web
u_001632,2025-01-06 00:00:00,US,mobile
u_001633,2025-02-22 00:00:00,CA,desktop
u_001634,2025-01-25 00:00:00,MX,mobile
u_001635,2025-02-02 00:00:00,IN,desktop
u_001636,2025-01-10 00:00:00,JP,mobile
u_001637,2025-02-07 00:00:00,IN,desktop
u_001638,2025-01-11 00:00:00,US,mobile
u_001639,2025-01-17 00:00:00,KR,mobile
u_001640,2025-02-13 00:00:00,CA,desktop
u_001641,2025-01-04 00:00:00,MX,desktop
u_001642,2025-01-27 00:00:00,MX,mobile
u_001643,2025-02-05 00:00:00,IN,desktop
u_001644,2025-01-08 00:00:00,MX,desktop
u_001645,2025-01-18 00:00:00,JP,mobile
u_001646,2025-01-21 00:00:00,KR,desktop
u_001647,2025-02-09 00:00:00,KR,desktop
u_001648,2025-02-28 00:00:00,MX,desktop
u_001649,2025-02-20 00:00:00,CA,mobile
u_001650,2025-01-12 00:00:00,BR,desktop
u_001651,2025-01-02 00:00:00,US,desktop
u_001652,2025-01-04 00:00:00,IN,desktop
u_001653,2025-02-05 00:00:00,JP,desktop
u_001654,2025-01-10 00:00:00,KR,desktop
u_001655,2025-01-14 00:00:00,IN,desktop
u_001656,2025-02-20 00:00:00,JP,desktop
u_001657,2025-02-22 00:00:00,MX,desktop
u_001658,2025-02-20 00:00:00,GB,mobile
u_001659,2025-01-16 00:00:00,IN,desktop
u_001660,2025-02-07 00:00:00,JP,desktop
u_001661,2025-02-06 00:00:00,IN,web
u_001662,2025-01-12 00:00:00,MX,mobile
u_001663,2025-02-03 00:00:00,MX,mobile
u_001664,2025-02-01 00:00:00,JP,desktop
u_001665,2025-01-24 00:00:00,IN,desktop
u_001666,2025-02-15 00:00:00,JP,desktop
u_001667,2025-02-10 00:00:00,BR,desktop
u_001668,2025-02-01 00:00:00,IN,desktop
u_001669,2025-02-13 00:00:00,DE,mobile
u_001670,2025-02-15 00:00:00,BR,desktop
u_001671,2025-02-04 00:00:00,US,mobile
u_001672,2025-01-17 00:00:00,JP,desktop
u_001673,2025-02-15 00:00:00,US,desktop
u_001674,2025-02-13 00:00:00,KR,mobile
u_001675,2025-03-01 00:00:00,IN,mobile
u_001676,2025-01-09 00:00:00,GB,desktop
u_001677,2025-01-26 00:00:00,CA,mobile
u_001678,2025-02-25 00:00:00,JP,desktop
u_001679,2025-01-31 00:00:00,CA,desktop
u_001680,2025-02-26 00:00:00,CA,mobile
u_001681,2025-01-01 00:00:00,US,desktop
u_001682,2025-01-03 00:00:00,DE,desktop
u_001683,2025-02-17 00:00:00,JP,mobile
u_001684,2025-01-22 00:00:00,MX,desktop
u_001685,2025-02-01 00:00:00,BR,desktop
u_001686,2025-01-26 00:00:00,BR,desktop
u_001687,2025-01-25 00:00:00,MX,web
u_001688,2025-02-26 00:00:00,MX,mobile
u_001689,2025-01-06 00:00:00,BR,desktop
u_001690,2025-02-16 00:00:00,IN,desktop
u_001691,2025-02-23 00:00:00,KR,mobile
u_001692,2025-02-09 00:00:00,BR,desktop
u_001693,2025-01-24 00:00:00,GB,mobile
u_001694,2025-01-10 00:00:00,GB,mobile
