server_join_id,user_id,server_id,joined_ts
j_00003782,u_001068,s_00076,2025-02-09 16:18:28
j_00003783,u_001069,s_00057,2025-01-02 16:23:52
j_00003784,u_001069,s_00076,2025-01-27 19:26:26
j_00003785,u_001069,s_00003,2025-02-27 13:18:33
j_00003786,u_001069,s_00022,2025-01-10 18:00:44
j_00003787,u_001069,s_00041,2025-01-10 23:24:58
j_00003788,u_001069,s_00034,2025-02-12 13:24:22
j_00003789,u_001070,s_00121,2025-01-31 18:43:31
j_00003790,u_001070,s_00120,2025-01-28 17:28:19
j_00003791,u_001071,s_00002,2025-01-15 23:32:02
j_00003792,u_001071,s_00122,2025-01-11 17:27:52
j_00003793,u_001071,s_00025,2025-02-14 18:25:33
j_00003794,u_001071,s_00086,2025-01-22 15:43:22
j_00003795,u_001072,s_00124,2025-02-16 20:40:46
j_00003796,u_001072,s_00141,2025-01-27 21:59:49
j_00003797,u_001072,s_00102,2025-01-24 16:29:59
j_00003798,u_001072,s_00112,2025-01-14 23:01:26
j_00003799,u_001072,s_00054,2025-02-09 21:35:06
j_00003800,u_001072,s_00076,2025-01-18 23:23:29
j_00003801,u_001073,s_00050,2025-02-24 18:05:26
j_00003802,u_001073,s_00104,2025-01-25 20:51:12
j_00003803,u_001073,s_00030,2025-02-18 19:37:35
j_00003804,u_001073,s_00080,2025-01-29 23:37:24
j_00003805,u_001074,s_00000,2025-01-25 20:38:52
j_00003806,u_001074,s_00134,2025-01-28 20:59:02
j_00003807,u_001074,s_00132,2025-01-27 18:41:42
j_00003808,u_001075,s_00136,2025-01-29 17:42:36
j_00003809,u_001075,s_00007,2025-02-23 20:45:13
j_00003810,u_001075,s_00023,2025-02-12 23:43:21
j_00003811,u_001075,s_00076,2025-01-03 17:42:51
j_00003812,u_001075,s_00001,2025-01-04 20:04:21
j_00003813,u_001075,s_00021,2025-01-02 20:24:39
j_00003814,u_001076,s_00024,2025-02-11 21:16:30
j_00003815,u_001076,s_00124,2025-01-13 13:53:53
j_00003816,u_001076,s_00132,2025-01-24 16:35:39
j_00003817,u_001076,s_00114,2025-02-19 14:30:50
j_00003818,u_001076,s_00117,2025-01-08 20:31:54
j_00003819,u_001077,s_00084,2025-01-10 16:40:07
j_00003820,u_001077,s_00042,2025-01-05 18:45:50
j_00003821,u_001077,s_00090,2025-01-18 15:12:57
j_00003822,u_001077,s_00041,2025-01-06 18:59:02
j_00003823,u_001078,s_00077,2025-02-07 15:45:27
j_00003824,u_001079,s_00043,2025-02-14 23:12:15
j_00003825,u_001079,s_00049,2025-01-12 21:36:58
j_00003826,u_001079,s_00127,2025-02-01 20:25:21
j_00003827,u_001080,s_00143,2025-01-19 18:22:11
j_00003828,u_001080,s_00043,2025-01-05 11:52:05
j_00003829,u_001080,s_00085,2025-01-29 18:17:47
j_00003830,u_001080,s_00113,2025-02-11 16:50:03
j_00003831,u_001080,s_00073,2025-01-14 20:38:18
j_00003832,u_001081,s_00034,2025-02-17 22:49:33
j_00003833,u_001081,s_00138,2025-03-01 21:44:02
j_00003834,u_001082,s_00004,2025-01-04 23:37:10
j_00003835,u_001082,s_00146,2025-01-10 17:11:59
j_00003836,u_001082,s_00015,2025-01-18 17:59:27
j_00003837,u_001082,s_00081,2025-02-20 23:38:18
j_00003838,u_001083,s_00144,2025-01-09 20:21:52
j_00003839,u_001083,s_00053,2025-01-29 19:15:04
j_00003840,u_001083,s_00073,2025-02-02 23:06:15
j_00003841,u_001083,s_00108,2025-01-08 22:18:51
j_00003842,u_001084,s_00007,2025-01-03 19:07:45
j_00003843,u_001085,s_00122,2025-01-08 17:53:25
j_00003844,u_001085,s_00005,2025-01-04 23:26:58
j_00003845,u_001085,s_00037,2025-01-31 20:37:34
j_00003846,u_001085,s_00148,2025-02-26 20:48:44
j_00003847,u_001086,s_00088,2025-01-22 22:57:59
j_00003848,u_001086,s_00038,2025-01-16 23:27:30
j_00003849,u_001086,s_00063,2025-01-15 22:03:28
j_00003850,u_001086,s_00095,2025-02-28 23:36:39
j_00003851,u_001086,s_00106,2025-02-27 21:56:04
j_00003852,u_001087,s_00138,2025-02-08 22:21:25
j_00003853,u_001087,s_00002,2025-01-28 17:06:41
j_00003854,u_001088,s_00016,2025-01-10 23:42:22
j_00003855,u_001088,s_00034,2025-02-25 15:37:42
j_00003856,u_001088,s_00121,2025-01-01 21:09:24
j_00003857,u_001088,s_00093,2025-01-10 14:00:11
j_00003858,u_001089,s_00021,2025-02-10 19:31:08
j_00003859,u_001089,s_00027,2025-01-12 17:08:32
j_00003860,u_001089,s_00010,2025-01-07 20:11:11
j_00003861,u_001089,s_00016,2025-02-05 21:18:22
j_00003862,u_001089,s_00038,2025-01-02 16:28:31
j_00003863,u_001090,s_00145,2025-01-17 19:49:02
j_00003864,u_001091,s_00143,2025-02-08 23:25:25
j_00003865,u_001091,s_00125,2025-01-12 14:50:18
j_00003866,u_001091,s_00079,2025-02-15 16:36:18
j_00003867,u_001091,s_00050,2025-01-06 23:23:54
j_00003868,u_001092,s_00135,2025-02-06 20:30:55
j_00003869,u_001092,s_00082,2025-01-05 20:08:18
j_00003870,u_001093,s_00110,2025-02-13 23:58:52
j_00003871,u_001093,s_00099,2025-02-15 16:18:13
j_00003872,u_001093,s_00148,2025-02-17 17:54:20
j_00003873,u_001094,s_00096,2025-01-17 17:38:56
j_00003874,u_001094,s_00052,2025-01-15 18:17:06
j_00003875,u_001094,s_00119,2025-02-28 23:29:22
j_00003876,u_001094,s_00037,2025-02-13 13:07:48
j_00003877,u_001095,s_00118,2025-01-11 15:36:56
j_00003878,u_001096,s_00120,2025-01-02 14:03:56
j_00003879,u_001097,s_00021,2025-01-22 23:38:52
j_00003880,u_001097,s_00052,2025-02-09 17:11:57
j_00003881,u_001097,s_00101,2025-01-23 18:07:28
j_00003882,u_001098,s_00148,2025-02-18 13:13:19
j_00003883,u_001098,s_00068,2025-01-31 18:05:23
j_00003884,u_001098,s_00045,2025-03-01 23:53:07
j_00003885,u_001098,s_00129,2025-02-22 21:56:08
j_00003886,u_001098,s_00043,2025-01-29 19:55:58
j_00003887,u_001098,s_00133,2025-02-20 13:43:11
j_00003888,u_001099,s_00037,2025-01-27 18:13:36
j_00003889,u_001100,s_00080,2025-01-01 20:45:13
j_00003890,u_001100,s_00068,2025-01-19 16:45:39
j_00003891,u_001100,s_00061,2025-01-25 22:14:28
j_00003892,u_001100,s_00054,2025-02-28 23:50:06
j_00003893,u_001100,s_00101,2025-02-19 17:59:22
j_00003894,u_001101,s_00104,2025-01-09 22:22:43
j_00003895,u_001102,s_00029,2025-01-01 19:35:48
j_00003896,u_001102,s_00052,2025-02-01 23:52:17
j_00003897,u_001102,s_00118,2025-02-02 23:15:17
j_00003898,u_001103,s_00120,2025-02-14 15:59:43
j_00003899,u_001103,s_00139,2025-01-16 23:18:25
j_00003900,u_001103,s_00141,2025-02-18 23:58:04
j_00003901,u_001104,s_00065,2025-01-25 16:14:07
j_00003902,u_001104,s_00030,2025-01-21 17:44:22
j_00003903,u_001104,s_00141,2025-01-26 17:31:16
j_00003904,u_001105,s_00003,2025-02-26 19:22:07
j_00003905,u_001106,s_00041,2025-01-24 18:26:46
j_00003906,u_001106,s_00001,2025-02-03 19:13:27
j_00003907,u_001106,s_00148,2025-02-23 23:40:42
j_00003908,u_001106,s_00038,2025-01-02 12:59:00
j_00003909,u_001106,s_00092,2025-02-02 16:35:24
j_00003910,u_001107,s_00053,2025-02-12 22:16:28
j_00003911,u_001107,s_00046,2025-02-24 22:40:34
j_00003912,u_001108,s_00126,2025-01-04 15:26:58
j_00003913,u_001108,s_00078,2025-02-13 22:55:27
j_00003914,u_001108,s_00043,2025-02-18 23:15:29
j_00003915,u_001108,s_00087,2025-01-22 19:31:53
j_00003916,u_001108,s_00000,2025-02-14 15:29:23
j_00003917,u_001109,s_00144,2025-01-30 23:53:23
j_00003918,u_001109,s_00087,2025-02-09 23:06:09
j_00003919,u_001109,s_00064,2025-01-24 16:37:43
j_00003920,u_001109,s_00072,2025-01-11 20:48:01
j_00003921,u_001110,s_00057,2025-02-19 23:21:13
j_00003922,u_001110,s_00085,2025-01-13 20:30:25
j_00003923,u_001110,s_00130,2025-01-12 13:17:26
j_00003924,u_001110,s_00006,2025-02-23 21:25:02
j_00003925,u_001111,s_00011,2025-02-26 16:57:31
j_00003926,u_001111,s_00047,2025-02-06 14:21:58
j_00003927,u_001112,s_00149,2025-02-04 13:12:06
j_00003928,u_001112,s_00144,2025-01-22 23:34:29
j_00003929,u_001112,s_00097,2025-02-06 16:28:35
j_00003930,u_001112,s_00123,2025-02-06 21:46:19
j_00003931,u_001113,s_00059,2025-02-01 22:02:34
j_00003932,u_001113,s_00078,2025-02-09 20:54:20
j_00003933,u_001113,s_00007,2025-02-03 21:42:09
j_00003934,u_001113,s_00112,2025-02-22 21:50:50
j_00003935,u_001113,s_00030,2025-02-10 20:24:59
j_00003936,u_001113,s_00126,2025-01-24 16:26:23
j_00003937,u_001114,s_00005,2025-02-09 16:20:05
j_00003938,u_001114,s_00142,2025-01-14 19:50:09
j_00003939,u_001114,s_00093,2025-01-13 19:04:53
j_00003940,u_001114,s_00111,2025-02-19 21:31:52
j_00003941,u_001114,s_00061,2025-02-04 23:15:29
j_00003942,u_001114,s_00032,2025-01-04 21:38:52
j_00003943,u_001115,s_00095,2025-01-22 16:57:13
j_00003944,u_001115,s_00027,2025-03-01 11:40:24
j_00003945,u_001115,s_00107,2025-02-08 16:02:06
j_00003946,u_001115,s_00129,2025-02-22 14:23:32
j_00003947,u_001115,s_00104,2025-02-02 17:01:41
j_00003948,u_001115,s_00022,2025-01-03 20:29:57
j_00003949,u_001116,s_00085,2025-01-11 20:10:45
j_00003950,u_001116,s_00113,2025-01-06 23:41:39
j_00003951,u_001117,s_00130,2025-02-14 21:32:40
j_00003952,u_001117,s_00123,2025-02-15 23:18:37
j_00003953,u_001117,s_00100,2025-01-28 22:51:25
j_00003954,u_001117,s_00026,2025-02-13 23:44:30
j_00003955,u_001118,s_00019,2025-02-03 18:37:10
j_00003956,u_001118,s_00089,2025-02-14 15:21:01
j_00003957,u_001118,s_00026,2025-02-10 18:16:47
j_00003958,u_001119,s_00128,2025-01-28 19:35:29
j_00003959,u_001119,s_00050,2025-02-09 17:47:52
j_00003960,u_001119,s_00098,2025-01-20 15:50:07
j_00003961,u_001119,s_00007,2025-02-14 21:46:23
j_00003962,u_001119,s_00121,2025-02-24 15:01:15
j_00003963,u_001119,s_00100,2025-01-13 13:59:50
j_00003964,u_001120,s_00077,2025-02-10 15:14:22
j_00003965,u_001120,s_00049,2025-01-07 19:00:38
j_00003966,u_001120,s_00126,2025-01-23 16:33:05
j_00003967,u_001120,s_00075,2025-02-10 19:27:31
j_00003968,u_001120,s_00120,2025-01-17 22:06:26
j_00003969,u_001120,s_00034,2025-01-15 22:12:36
j_00003970,u_001121,s_00010,2025-01-24 17:12:35
j_00003971,u_001121,s_00096,2025-01-07 14:26:06
j_00003972,u_001121,s_00038,2025-02-07 17:44:03
j_00003973,u_001121,s_00111,2025-01-08 22:40:07
j_00003974,u_001121,s_00015,2025-01-20 23:01:13
j_00003975,u_001121,s_00070,2025-01-19 21:10:43
j_00003976,u_001122,s_00019,2025-02-28 23:36:16
j_00003977,u_001123,s_00042,2025-03-01 23:48:58
j_00003978,u_001123,s_00077,2025-01-05 18:02:05
j_00003979,u_001124,s_00031,2025-01-10 23:20:30
j_00003980,u_001124,s_00028,2025-02-13 18:06:42
j_00003981,u_001124,s_00030,2025-01-18 23:29:03
j_00003982,u_001124,s_00047,2025-02-08 22:23:30
j_00003983,u_001124,s_00008,2025-02-25 12:10:04
j_00003984,u_001125,s_00019,2025-01-10 16:57:47
j_00003985,u_001125,s_00061,2025-02-27 15:45:28
j_00003986,u_001125,s_00069,2025-01-04 12:32:51
j_00003987,u_001125,s_00036,2025-01-14 23:45:39
j_00003988,u_001125,s_00099,2025-01-31 23:18:19
j_00003989,u_001126,s_00141,2025-02-22 18:56:09
j_00003990,u_001126,s_00089,2025-02-03 23:24:09
j_00003991,u_001126,s_00129,2025-01-09 23:23:01
j_00003992,u_001127,s_00017,2025-01-15 20:34:18
j_00003993,u_001128,s_00032,2025-02-15 19:34:43
j_00003994,u_001129,s_00030,2025-02-03 19:37:21
j_00003995,u_001129,s_00028,2025-01-01 22:49:08
j_00003996,u_001129,s_00050,2025-01-31 23:16:04
j_00003997,u_001129,s_00044,2025-01-25 21:42:26
j_00003998,u_001129,s_00022,2025-01-01 21:11:12
j_00003999,u_001130,s_00063,2025-01-15 19:14:44
j_00004000,u_001130,s_00047,2025-02-26 13:29:20
j_00004001,u_001130,s_00124,2025-02-12 23:31:07
j_00004002,u_001131,s_00041,2025-01-05 14:38:16
j_00004003,u_001131,s_00148,2025-01-01 22:08:26
j_00004004,u_001131,s_00137,2025-01-21 23:48:02
j_00004005,u_001132,s_00097,2025-01-28 15:33:06
j_00004006,u_001132,s_00124,2025-01-28 17:35:57
j_00004007,u_001132,s_00063,2025-02-11 23:44:20
j_00004008,u_001132,s_00011,2025-01-11 19:41:44
j_00004009,u_001132,s_00072,2025-01-03 15:25:54
j_00004010,u_001133,s_00089,2025-02-10 23:29:06
j_00004011,u_001134,s_00005,2025-02-23 16:13:41
j_00004012,u_001134,s_00035,2025-01-11 12:34:49
j_00004013,u_001134,s_00009,2025-01-22 22:12:01
j_00004014,u_001134,s_00012,2025-02-07 16:38:18
j_00004015,u_001134,s_00130,2025-01-10 21:25:08
j_00004016,u_001135,s_00055,2025-02-21 16:14:01
j_00004017,u_001135,s_00027,2025-01-14 22:28:17
j_00004018,u_001136,s_00106,2025-02-01 20:56:10
j_00004019,u_001136,s_00068,2025-01-21 09:33:53
j_00004020,u_001136,s_00100,2025-02-10 21:20:14
j_00004021,u_001136,s_00005,2025-01-12 18:27:44
j_00004022,u_001136,s_00115,2025-01-06 23:36:03
j_00004023,u_001136,s_00034,2025-01-31 21:09:37
j_00004024,u_001137,s_00055,2025-02-21 23:33:41
j_00004025,u_001137,s_00091,2025-02-07 17:02:09
j_00004026,u_001137,s_00115,2025-02-15 16:51:25
j_00004027,u_001137,s_00019,2025-01-27 19:36:55
j_00004028,u_001137,s_00089,2025-01-09 18:06:36
j_00004029,u_001137,s_00046,2025-01-26 23:27:48
j_00004030,u_001138,s_00115,2025-03-01 19:53:25
j_00004031,u_001138,s_00114,2025-02-16 15:57:14
j_00004032,u_001138,s_00038,2025-02-12 16:08:28
j_00004033,u_001138,s_00059,2025-01-19 23:16:24
j_00004034,u_001139,s_00122,2025-02-05 19:08:58
j_00004035,u_001139,s_00117,2025-02-07 19:22:25
j_00004036,u_001140,s_00048,2025-02-09 23:51:37
j_00004037,u_001140,s_00084,2025-02-23 16:42:35
j_00004038,u_001141,s_00100,2025-02-10 11:15:22
j_00004039,u_001141,s_00001,2025-01-14 16:19:22
j_00004040,u_001142,s_00032,2025-01-14 20:36:50
j_00004041,u_001142,s_00072,2025-02-07 19:35:12
j_00004042,u_001142,s_00015,2025-02-21 13:27:24
j_00004043,u_001142,s_00022,2025-02-26 23:25:40
j_00004044,u_001142,s_00115,2025-02-06 20:56:03
j_00004045,u_001142,s_00085,2025-02-01 21:30:40
j_00004046,u_001143,s_00063,2025-02-18 21:46:49
j_00004047,u_001143,s_00016,2025-02-28 14:57:26
j_00004048,u_001144,s_00074,2025-01-02 21:20:34
j_00004049,u_001144,s_00081,2025-01-19 23:46:29
j_00004050,u_001144,s_00033,2025-01-21 23:48:39
j_00004051,u_001145,s_00148,2025-02-03 22:13:03
j_00004052,u_001145,s_00071,2025-01-18 22:13:37
j_00004053,u_001145,s_00050,2025-01-19 13:09:27
j_00004054,u_001146,s_00005,2025-01-02 19:36:02
j_00004055,u_001146,s_00083,2025-01-01 16:45:48
j_00004056,u_001146,s_00018,2025-01-27 23:45:09
j_00004057,u_001146,s_00090,2025-03-01 23:23:35
j_00004058,u_001146,s_00085,2025-01-18 16:42:51
j_00004059,u_001147,s_00013,2025-01-15 19:01:55
j_00004060,u_001147,s_00057,2025-01-16 20:39:37
j_00004061,u_001147,s_00019,2025-02-28 23:28:42
j_00004062,u_001147,s_00104,2025-02-09 13:49:35
j_00004063,u_001147,s_00068,2025-02-09 11:58:46
j_00004064,u_001147,s_00117,2025-01-12 20:33:58
j_00004065,u_001148,s_00008,2025-02-24 09:37:27
j_00004066,u_001148,s_00087,2025-01-12 20:55:24
j_00004067,u_001148,s_00028,2025-02-28 22:20:10
j_00004068,u_001148,s_00054,2025-02-27 23:08:58
j_00004069,u_001149,s_00043,2025-02-04 17:30:54
j_00004070,u_001149,s_00067,2025-02-22 20:21:42
j_00004071,u_001149,s_00005,2025-03-01 22:38:39
j_00004072,u_001149,s_00118,2025-02-04 15:46:12
j_00004073,u_001149,s_00073,2025-02-16 23:30:54
j_00004074,u_001150,s_00099,2025-02-05 21:18:03
j_00004075,u_001150,s_00075,2025-02-01 17:33:37
j_00004076,u_001150,s_00065,2025-01-21 20:26:15
j_00004077,u_001150,s_00138,2025-02-09 19:11:27
j_00004078,u_001151,s_00016,2025-01-17 23:46:05
j_00004079,u_001151,s_00053,2025-01-12 18:19:08
j_00004080,u_001151,s_00018,2025-01-17 20:32:22
j_00004081,u_001152,s_00016,2025-01-01 17:54:23
j_00004082,u_001153,s_00033,2025-02-26 16:11:52
j_00004083,u_001153,s_00003,2025-01-16 20:25:35
j_00004084,u_001154,s_00087,2025-02-17 16:10:01
j_00004085,u_001154,s_00111,2025-01-27 23:26:55
j_00004086,u_001154,s_00056,2025-01-21 22:18:36
j_00004087,u_001155,s_00114,2025-01-14 16:54:49
j_00004088,u_001156,s_00011,2025-02-19 20:18:55
j_00004089,u_001156,s_00041,2025-01-31 16:36:30
j_00004090,u_001157,s_00050,2025-01-27 13:08:10
j_00004091,u_001157,s_00112,2025-02-09 17:27:26
j_00004092,u_001157,s_00079,2025-02-18 19:50:41
j_00004093,u_001158,s_00060,2025-02-09 22:40:01
j_00004094,u_001158,s_00095,2025-01-29 20:16:56
j_00004095,u_001158,s_00116,2025-02-23 23:58:21
j_00004096,u_001159,s_00098,2025-02-23 16:48:39
j_00004097,u_001159,s_00096,2025-02-27 18:24:58
j_00004098,u_001159,s_00108,2025-01-06 23:58:51
j_00004099,u_001159,s_00025,2025-02-23 12:11:44
j_00004100,u_001159,s_00149,2025-01-12 18:19:17
j_00004101,u_001160,s_00145,2025-02-07 15:55:31
j_00004102,u_001160,s_00101,2025-02-09 19:58:30
j_00004103,u_001160,s_00126,2025-01-13 18:49:51
j_00004104,u_001160,s_00116,2025-01-01 22:11:02
j_00004105,u_001160,s_00114,2025-02-26 21:13:01
j_00004106,u_001160,s_00000,2025-02-23 14:38:07
j_00004107,u_001161,s_00124,2025-01-11 17:03:57
j_00004108,u_001161,s_00030,2025-02-06 19:59:32
j_00004109,u_001161,s_00116,2025-01-10 22:56:41
j_00004110,u_001161,s_00060,2025-02-03 23:48:05
j_00004111,u_001161,s_00118,2025-01-20 22:58:00
j_00004112,u_001162,s_00030,2025-02-15 15:13:39
j_00004113,u_001163,s_00073,2025-02-04 19:52:42
j_00004114,u_001163,s_00024,2025-01-30 20:15:25
j_00004115,u_001163,s_00039,2025-02-10 17:07:04
j_00004116,u_001164,s_00028,2025-01-29 21:15:29
j_00004117,u_001164,s_00135,2025-01-01 10:46:38
j_00004118,u_001164,s_00002,2025-02-05 22:56:12
j_00004119,u_001164,s_00088,2025-02-16 18:36:18
j_00004120,u_001164,s_00031,2025-01-30 19:14:44
j_00004121,u_001165,s_00059,2025-01-11 23:36:12
j_00004122,u_001165,s_00111,2025-01-01 14:30:05
j_00004123,u_001165,s_00097,2025-01-18 21:31:37
j_00004124,u_001165,s_00124,2025-02-16 23:20:01
j_00004125,u_001166,s_00136,2025-01-20 20:08:26
j_00004126,u_001166,s_00015,2025-02-27 13:21:34
j_00004127,u_001166,s_00146,2025-01-20 23:53:03
j_00004128,u_001167,s_00015,2025-01-26 19:24:39
j_00004129,u_001167,s_00141,2025-02-15 17:01:49
j_00004130,u_001167,s_00011,2025-02-06 18:20:58
j_00004131,u_001168,s_00101,2025-01-03 18:27:15
j_00004132,u_001168,s_00082,2025-01-05 15:35:19
j_00004133,u_001168,s_00074,2025-01-12 20:38:37
j_00004134,u_001169,s_00026,2025-02-22 17:25:35
j_00004135,u_001169,s_00075,2025-01-02 22:08:36
j_00004136,u_001169,s_00099,2025-01-05 22:26:18
j_00004137,u_001169,s_00009,2025-02-16 23:00:03
j_00004138,u_001170,s_00129,2025-02-07 19:30:01
j_00004139,u_001170,s_00044,2025-03-01 16:26:59
j_00004140,u_001171,s_00060,2025-01-14 14:21:24
j_00004141,u_001171,s_00088,2025-02-09 23:39:26
j_00004142,u_001171,s_00043,2025-01-09 22:45:37
j_00004143,u_001171,s_00034,2025-02-05 17:15:12
j_00004144,u_001172,s_00037,2025-01-07 23:30:22
j_00004145,u_001172,s_00019,2025-02-24 23:30:26
j_00004146,u_001173,s_00035,2025-01-25 14:30:05
j_00004147,u_001173,s_00092,2025-01-16 16:24:36
j_00004148,u_001173,s_00020,2025-03-01 19:12:11
j_00004149,u_001173,s_00034,2025-01-04 15:10:00
j_00004150,u_001173,s_00106,2025-02-17 19:01:37
j_00004151,u_001174,s_00125,2025-01-31 22:03:18
j_00004152,u_001174,s_00034,2025-02-11 14:48:43
j_00004153,u_001174,s_00131,2025-01-16 21:04:32
j_00004154,u_001174,s_00118,2025-02-22 23:51:01
j_00004155,u_001174,s_00128,2025-01-28 21:53:41
j_00004156,u_001174,s_00119,2025-01-26 19:14:02
j_00004157,u_001175,s_00082,2025-01-28 17:26:18
j_00004158,u_001175,s_00088,2025-01-18 23:21:41
j_00004159,u_001175,s_00071,2025-01-20 15:23:24
j_00004160,u_001175,s_00055,2025-01-09 20:21:23
j_00004161,u_001176,s_00044,2025-01-30 20:20:13
j_00004162,u_001176,s_00048,2025-01-29 23:41:26
j_00004163,u_001176,s_00020,2025-01-23 17:24:17
j_00004164,u_001177,s_00041,2025-03-01 18:11:56
j_00004165,u_001177,s_00019,2025-01-07 15:22:41
j_00004166,u_001177,s_00025,2025-02-24 21:58:54
j_00004167,u_001177,s_00109,2025-02-22 18:59:20
j_00004168,u_001177,s_00145,2025-01-02 16:03:57
j_00004169,u_001177,s_00138,2025-02-12 16:34:16
j_00004170,u_001178,s_00115,2025-01-13 22:58:18
j_00004171,u_001178,s_00118,2025-01-03 15:11:17
j_00004172,u_001178,s_00148,2025-02-21 15:04:35
j_00004173,u_001178,s_00003,2025-01-07 23:12:36
j_00004174,u_001179,s_00130,2025-01-18 19:19:03
j_00004175,u_001179,s_00123,2025-01-06 23:56:33
j_00004176,u_001179,s_00148,2025-01-09 18:15:57
j_00004177,u_001180,s_00051,2025-01-04 19:19:24
j_00004178,u_001181,s_00087,2025-02-20 20:15:41
j_00004179,u_001182,s_00000,2025-01-04 23:23:37
j_00004180,u_001182,s_00144,2025-02-15 23:59:58
j_00004181,u_001183,s_00052,2025-01-10 23:05:38
j_00004182,u_001183,s_00141,2025-02-24 17:27:28
j_00004183,u_001184,s_00126,2025-02-20 16:36:00
j_00004184,u_001184,s_00076,2025-02-07 23:07:48
j_00004185,u_001184,s_00032,2025-02-19 23:02:20
j_00004186,u_001184,s_00081,2025-01-18 23:58:55
j_00004187,u_001184,s_00118,2025-02-16 20:16:14
j_00004188,u_001185,s_00056,2025-01-14 22:14:26
j_00004189,u_001185,s_00013,2025-02-06 22:20:49
j_00004190,u_001185,s_00113,2025-02-25 20:04:09
j_00004191,u_001185,s_00059,2025-02-13 20:08:16
j_00004192,u_001186,s_00108,2025-01-17 20:01:47
j_00004193,u_001186,s_00128,2025-02-14 16:32:19
j_00004194,u_001186,s_00143,2025-02-22 17:27:57
j_00004195,u_001186,s_00086,2025-02-23 17:16:32
j_00004196,u_001186,s_00007,2025-02-14 13:55:49
j_00004197,u_001186,s_00129,2025-02-13 20:18:32
j_00004198,u_001187,s_00099,2025-02-17 19:01:02
j_00004199,u_001187,s_00139,2025-02-14 23:05:48
j_00004200,u_001187,s_00002,2025-01-09 23:43:25
j_00004201,u_001187,s_00009,2025-02-18 23:31:23
j_00004202,u_001188,s_00082,2025-01-11 23:15:44
j_00004203,u_001188,s_00051,2025-02-03 16:14:16
j_00004204,u_001188,s_00124,2025-01-21 14:13:25
j_00004205,u_001188,s_00145,2025-01-13 23:25:36
j_00004206,u_001188,s_00012,2025-01-17 23:42:35
j_00004207,u_001188,s_00057,2025-01-06 23:38:43
j_00004208,u_001189,s_00103,2025-01-27 21:44:04
j_00004209,u_001189,s_00002,2025-01-26 12:02:59
j_00004210,u_001189,s_00084,2025-01-25 21:33:36
j_00004211,u_001189,s_00025,2025-01-06 22:45:37
j_00004212,u_001190,s_00134,2025-02-06 23:12:52
j_00004213,u_001190,s_00052,2025-01-11 23:34:29
j_00004214,u_001190,s_00021,2025-02-21 23:00:01
j_00004215,u_001191,s_00113,2025-01-02 17:54:07
j_00004216,u_001191,s_00121,2025-01-04 15:44:56
j_00004217,u_001191,s_00101,2025-01-19 22:37:59
j_00004218,u_001191,s_00088,2025-01-25 16:35:05
j_00004219,u_001191,s_00002,2025-02-28 23:40:41
j_00004220,u_001192,s_00041,2025-02-01 13:25:39
j_00004221,u_001192,s_00025,2025-01-23 22:58:09
j_00004222,u_001192,s_00145,2025-02-20 21:12:47
j_00004223,u_001193,s_00038,2025-01-15 19:48:27
j_00004224,u_001193,s_00022,2025-02-23 16:45:13
j_00004225,u_001194,s_00108,2025-01-25 11:50:33
j_00004226,u_001194,s_00058,2025-01-19 17:04:54
j_00004227,u_001194,s_00089,2025-01-19 17:26:13
j_00004228,u_001195,s_00043,2025-01-01 23:38:37
j_00004229,u_001195,s_00027,2025-02-10 16:37:43
j_00004230,u_001195,s_00131,2025-02-04 21:41:37
j_00004231,u_001195,s_00001,2025-02-08 14:38:39
j_00004232,u_001196,s_00084,2025-02-09 21:13:43
j_00004233,u_001196,s_00030,2025-01-02 11:49:14
j_00004234,u_001196,s_00047,2025-02-22 23:28:06
j_00004235,u_001197,s_00126,2025-01-31 19:58:59
j_00004236,u_001197,s_00059,2025-02-11 08:31:19
j_00004237,u_001197,s_00142,2025-01-03 17:32:56
j_00004238,u_001197,s_00089,2025-02-15 16:35:16
j_00004239,u_001197,s_00056,2025-02-10 17:52:15
j_00004240,u_001198,s_00149,2025-01-23 18:54:01
j_00004241,u_001198,s_00057,2025-02-26 17:35:26
j_00004242,u_001198,s_00013,2025-02-09 16:32:56
j_00004243,u_001198,s_00070,2025-02-24 15:03:53
j_00004244,u_001198,s_00060,2025-02-19 23:04:18
j_00004245,u_001198,s_00123,2025-01-13 23:44:24
j_00004246,u_001199,s_00002,2025-03-01 18:20:40
j_00004247,u_001199,s_00042,2025-02-14 19:26:57
j_00004248,u_001199,s_00129,2025-01-12 15:37:36
j_00004249,u_001200,s_00057,2025-02-17 20:13:12
j_00004250,u_001200,s_00003,2025-01-26 20:19:21
j_00004251,u_001201,s_00131,2025-02-21 19:02:43
j_00004252,u_001201,s_00145,2025-01-11 21:46:01
j_00004253,u_001201,s_00045,2025-01-16 21:30:35
j_00004254,u_001202,s_00050,2025-01-21 15:11:46
j_00004255,u_001202,s_00087,2025-01-28 23:35:20
j_00004256,u_001202,s_00108,2025-02-07 19:08:32
j_00004257,u_001202,s_00072,2025-01-14 23:46:43
j_00004258,u_001202,s_00021,2025-02-12 21:13:35
j_00004259,u_001202,s_00025,2025-01-02 23:16:01
j_00004260,u_001203,s_00021,2025-01-20 23:52:35
j_00004261,u_001203,s_00003,2025-02-09 20:44:13
j_00004262,u_001204,s_00022,2025-01-16 17:40:44
j_00004263,u_001204,s_00089,2025-01-26 17:36:15
